AppID,name,release_date,required_age,price,dlc_count,windows,mac,linux,metacritic_score,achievements,recommendations,supported_languages,developers,publishers,categories,genres,positive,negative,estimated_owners,average_playtime_forever,average_playtime_2weeks,median_playtime_forever,median_playtime_2weeks,peak_ccu,languages_Afrikaans,languages_Albanian,languages_Amharic,languages_Arabic,languages_Armenian,languages_Assamese,languages_Azerbaijani,languages_Bangla,languages_Basque,languages_Belarusian,languages_Bosnian,languages_Bulgarian,languages_Catalan,languages_Cherokee,languages_Croatian,languages_Czech,languages_Danish,languages_Dari,languages_Dutch,languages_English,languages_Estonian,languages_Filipino,languages_Finnish,languages_French,languages_Galician,languages_Georgian,languages_German,languages_Greek,languages_Gujarati,languages_Hausa,languages_Hebrew,languages_Hindi,languages_Hungarian,languages_Icelandic,languages_Igbo,languages_Indonesian,languages_Irish,languages_Italian,languages_Japanese,languages_K'iche',languages_Kannada,languages_Kazakh,languages_Khmer,languages_Kinyarwanda,languages_Konkani,languages_Korean,languages_Kyrgyz,languages_Latvian,languages_Lithuanian,languages_Luxembourgish,languages_Macedonian,languages_Malay,languages_Malayalam,languages_Maltese,languages_Maori,languages_Marathi,languages_Mongolian,languages_Nepali,languages_Norwegian,languages_Odia,languages_Persian,languages_Polish,languages_Portuguese,languages_Portuguese - Brazil,languages_Portuguese - Portugal,languages_Punjabi (Gurmukhi),languages_Punjabi (Shahmukhi),languages_Quechua,languages_Romanian,languages_Russian,languages_Scots,languages_Serbian,languages_Simplified Chinese,languages_Sindhi,languages_Sinhala,languages_Slovak,languages_Slovenian,languages_Sorani,languages_Sotho,languages_Spanish - Latin America,languages_Spanish - Spain,languages_Swahili,languages_Swedish,languages_Tajik,languages_Tamil,languages_Tatar,languages_Telugu,languages_Thai,languages_Tigrinya,languages_Traditional Chinese,languages_Tswana,languages_Turkish,languages_Turkmen,languages_Ukrainian,languages_Urdu,languages_Uyghur,languages_Uzbek,languages_Valencian,languages_Vietnamese,languages_Welsh,languages_Wolof,languages_Xhosa,languages_Yoruba,languages_Zulu,categories_Captions available,categories_Co-op,categories_Commentary available,categories_Cross-Platform Multiplayer,categories_Family Sharing,categories_Full controller support,categories_HDR available,categories_In-App Purchases,categories_Includes Source SDK,categories_Includes level editor,categories_LAN Co-op,categories_LAN PvP,categories_MMO,categories_Multi-player,categories_Online Co-op,categories_Online PvP,categories_Partial Controller Support,categories_PvP,categories_Remote Play Together,categories_Remote Play on Phone,categories_Remote Play on TV,categories_Remote Play on Tablet,categories_Shared/Split Screen,categories_Shared/Split Screen Co-op,categories_Shared/Split Screen PvP,categories_Single-player,categories_Stats,categories_Steam Achievements,categories_Steam Cloud,categories_Steam Leaderboards,categories_Steam Timeline,categories_Steam Trading Cards,categories_Steam Turn Notifications,categories_Steam Workshop,categories_SteamVR Collectibles,categories_Tracked Controller Support,categories_Tracked Motion Controller Support,categories_VR Only,categories_VR Support,categories_VR Supported,categories_Valve Anti-Cheat enabled,genres_360 Video,genres_Accounting,genres_Action,genres_Adventure,genres_Animation & Modeling,genres_Audio Production,genres_Casual,genres_Design & Illustration,genres_Documentary,genres_Early Access,genres_Education,genres_Episodic,genres_Free To Play,genres_Free to Play,genres_Game Development,genres_Indie,genres_Massively Multiplayer,genres_Movie,genres_Photo Editing,genres_RPG,genres_Racing,genres_Short,genres_Simulation,genres_Software Training,genres_Sports,genres_Strategy,genres_Tutorial,genres_Utilities,genres_Video Production,genres_Violent,genres_Web Publishing,total_reviews,positive_rate,negative_rate,median_estimated_owners,analysis_category
1355720,Henosis™,2020-07-23,0,5.99,0,True,True,True,0,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['Odd Critter Games'],['Odd Critter Games'],"['Single-player', 'Full controller support']","['Adventure', 'Casual', 'Indie']",3,0,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100.0,0.0,10000,Casual
1469160,Wartune Reborn,2021-02-26,0,0.0,0,True,False,False,0,0,0,['English'],['7Road'],['7Road'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']","['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",87,49,50000 - 100000,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,136,63.97,36.03,75000,Casual
1968760,Legend of Rome - The Wrath of Mars,2022-05-05,0,9.99,0,True,False,False,0,0,0,"['English', 'German']",['magnussoft'],['magnussoft'],"['Single-player', 'Steam Cloud']",['Casual'],0,0,0 - 20000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10000,Casual
1620060,Clockwork Dungeon,2021-08-27,0,1.99,0,True,False,False,0,25,0,['English'],['Beardlings LLC'],['Beardlings LLC'],"['Single-player', 'Steam Achievements']","['Casual', 'Indie']",5,0,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100.0,0.0,10000,Casual
1330820,Hunting Unlimited 3,2020-11-06,0,9.99,0,True,False,False,0,0,0,['English'],['SCS Software'],['Ziggurat'],['Single-player'],"['Action', 'Casual', 'Simulation', 'Sports']",17,0,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,100.0,0.0,10000,Casual
1362670,KHIO,2020-07-24,0,9.99,0,True,False,False,0,0,0,['English'],['Necavare'],['Necavare'],['Single-player'],"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",3,1,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75.0,25.0,10000,Casual
1294780,Pathfinders: Memories,2021-02-16,0,2.99,0,True,True,False,0,60,0,"['English', 'Italian', 'Portuguese - Brazil', 'Spanish - Latin America', 'Spanish - Spain', 'Portuguese']",['Mens Sana Interactive'],['Mens Sana Interactive'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",['Casual'],38,4,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,90.48,9.52,10000,Casual
1342850,Bright Days in Quarantine,2020-07-18,0,1.99,0,True,False,False,0,10,0,"['English', 'Portuguese - Brazil']",['Delta Arcade'],['Delta Arcade'],"['Single-player', 'Full controller support']","['Casual', 'Indie', 'Simulation', 'Strategy']",24,5,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29,82.76,17.24,10000,Casual
1177420,邻居大叔/UncleNeighbor:uncle Dating Simulator,2020-06-19,0,13.99,1,True,True,False,0,73,668,"['Simplified Chinese', 'English', 'Portuguese - Brazil']",['GameUncle'],['GameUncle'],"['Single-player', 'Steam Achievements']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,0,0 - 20000,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,10000,Casual
1709450,Grim Tales: The Heir Collector's Edition,2021-07-30,0,9.99,0,True,False,False,0,0,0,['English'],['Elephant Games'],['Big Fish Games'],['Single-player'],"['Adventure', 'Casual']",7,1,20000 - 50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87.5,12.5,35000,Casual
1684530,100 Doors: Escape from Work,2022-03-01,0,9.99,0,True,True,False,0,14,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Swedish', 'Thai', 'Turkish', 'Vietnamese', 'Simplified Chinese']",['Peaksel'],['Peaksel'],['Single-player'],['Casual'],7,2,0 - 20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77.78,22.22,10000,Casual
1845050,Mirrorama,2022-01-12,0,7.49,0,True,True,True,0,13,0,['English'],['Berry Berry Niceu'],['Berry Berry Niceu'],"['Single-player', 'Steam Achievements']","['Adventure', 'Casual', 'Indie']",17,0,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,100.0,0.0,10000,Casual
1608620,Ballistic Machines,2021-06-11,0,1.99,0,True,False,False,0,0,0,['English'],['Ballistic Machine'],['Ballistic Machine'],"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Remote Play Together']","['Action', 'Casual', 'Indie', 'Early Access']",0,0,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10000,Casual
1624600,Realms VR,2021-09-30,0,4.24,0,True,False,False,0,0,0,['English'],"['Madman Games', 'RattlerCreed']",['Madman Games'],"['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Full controller support', 'Steam Leaderboards']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Early Access']",7,2,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,77.78,22.22,10000,Casual
1281400,Good Knight,2021-09-17,0,14.99,0,True,False,True,0,24,0,"['English', 'Simplified Chinese']",['Team Good Knight'],['Doublethink Games'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']","['Action', 'Casual', 'Indie', 'Early Access']",69,0,20000 - 50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100.0,0.0,35000,Casual
572510,Superola Champion Edition,2022-07-14,0,4.99,1,True,False,False,0,46,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",['Undercoders'],['JanduSoft'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']","['Action', 'Adventure', 'Casual', 'Indie']",12,0,20000 - 50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,100.0,0.0,35000,Casual
1774810,Laruaville 10 Match 3 Puzzle,2021-10-17,0,6.99,0,True,False,False,0,0,0,['English'],['LGT SIA'],['LGT SIA'],['Single-player'],"['Casual', 'Indie']",1,1,0 - 20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.0,50.0,10000,Casual
1886290,Slot Shots Pinball Collection,2022-06-21,0,9.99,0,True,False,False,0,25,0,['English'],['Pinblend Studios'],['Pinblend Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","['Casual', 'Simulation', 'Sports', 'Strategy', 'Early Access']",12,0,0 - 20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,12,100.0,0.0,10000,Casual
1514360,Laid-Back Camp - Virtual - Lake Motosu,2021-03-03,0,13.99,0,True,False,False,0,9,293,"['English', 'French', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']","['Gemdrops, Inc.']","['Gemdrops, Inc.', 'Clouded Leopard Entertainment Inc.']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure', 'Casual']",245,70,0 - 20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,77.78,22.22,10000,Casual
2004200,Pickup One,2022-06-03,0,19.99,0,True,False,False,0,0,0,['English'],['seagull home'],['Pickup One'],['Single-player'],"['Casual', 'Indie', 'Racing']",0,1,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,100.0,10000,Casual
1345820,Ragnarock,2021-07-15,0,16.24,17,True,False,False,87,11,1996,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",['WanadevStudio'],['WanadevStudio'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements']","['Casual', 'Indie', 'Racing', 'Sports']",2108,111,50000 - 100000,171,0,281,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2219,95.0,5.0,75000,Casual
1087620,Life In Yima / 依玛村生活,2021-04-05,0,5.99,0,True,False,False,0,22,0,"['Simplified Chinese', 'English', 'Traditional Chinese']",['Yima VLG.'],['Yima VLG.'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",14,2,0 - 20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,87.5,12.5,10000,Casual
